info,tradeDetail
S43框架EA修正-nifty,"2011-03-29:LT 开盘建仓,当日收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-29:TCS 开盘建仓,当日收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:BJAUT 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:INFO 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:ITC 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:LT 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:TCS 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:UPLL 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:CIPLA 开盘建仓,当日收益为 0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-30:PWGR 开盘建仓,当日收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:BJAUT 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:CIPLA 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:INFO 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:ITC 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:LT 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:PWGR 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:TCS 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-03-31:UPLL 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:BJAUT 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:CIPLA 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:INFO 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:ITC 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:LT 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:PWGR 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:TCS 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:UPLL 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-01:MM 开盘建仓,当日收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:BJAUT 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:CIPLA 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:INFO 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:ITC 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:LT 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:MM 持有期,收益为 0.05%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:PWGR 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:TCS 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-04:UPLL 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:BJAUT 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:CIPLA 持有期,收益为 0.02%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:INFO 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:ITC 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-nifty,"2011-04-05:LT 持有期,收益为 -0.01%,明日信号为 多"
