info,tradeDetail
S43框架EA修正-hsce,"2011-02-18:00241 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-18:00267 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-18:02007 持有期,收益为 0.05%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-18:02319 持有期,收益为 0.00%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-21:00241 持有期,收益为 -0.04%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-21:00267 持有期,收益为 -0.03%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-21:02007 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-21:02319 开盘平仓,开盘收益为 0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-22:00241 持有期,收益为 -0.05%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-22:02007 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-22:00267 开盘平仓,开盘收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-23:00241 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-23:02007 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-24:00241 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-24:02007 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-24:01177 开盘建仓,当日收益为 -0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-25:00241 持有期,收益为 0.06%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-25:01177 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-25:02007 持有期,收益为 0.04%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-02-28:00241 持有期,收益为 0.04%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-28:01177 持有期,收益为 -0.00%,明日信号为 多"
S43框架EA修正-hsce,"2011-02-28:02007 开盘平仓,开盘收益为 -0.01%,明日信号为 平仓"
S43框架EA修正-hsce,"2011-03-01:00241 持有期,收益为 0.10%,明日信号为 多"
