info,tradeDetail
S43框架EA修正-msci,"2011-02-03:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-03:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-03:2303 开盘平仓,开盘收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-04:2002 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-04:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-04:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-04:2395 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-04:2885 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-04:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-04:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-07:2002 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-07:2327 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-07:2385 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-07:2395 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-07:2885 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-07:3702 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-07:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-08:2002 持有期,收益为 0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-02-08:2327 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-08:2385 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-02-08:2395 持有期,收益为 -0.03%,明日信号为 多"
S43框架EA修正-msci,"2011-02-08:2885 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-08:3702 持有期,收益为 0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-08:9910 持有期,收益为 0.00%,明日信号为 多"
S43框架EA修正-msci,"2011-02-09:2002 持有期,收益为 -0.01%,明日信号为 多"
S43框架EA修正-msci,"2011-02-09:2327 持有期,收益为 -0.02%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-09:2385 持有期,收益为 -0.00%,明日信号为 平仓"
S43框架EA修正-msci,"2011-02-09:2395 持有期,收益为 -0.02%,明日信号为 多"
S43框架EA修正-msci,"2011-02-09:2885 持有期,收益为 -0.02%,明日信号为 多"
